Project,Function,CYCLE,LATENCY,BRAM,DSP,FF,LUT,BRAM_Utilization,LUT_Utilization,FF_Utilization,DSP_Utilization
ATTN_config_256_256_1_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_64_256,Overall,9994111,99.941 ms,2163,4196,211052,246046,118.58552631578947,89.77,38.50189725627554,166.51
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_1,Overall,141219197,1.412 sec,3155,88,27420,40032,172.9714912280702,14.61,5.002189141856393,3.49
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_16,Overall,118417266,1.184 sec,3191,108,30858,44315,174.9451754385965,16.17,5.629378283712785,4.29
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_64,Overall,117892978,1.179 sec,3191,108,41490,58914,174.9451754385965,21.5,7.568957968476357,4.29
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_128,Overall,117892978,1.179 sec,3319,108,55345,78611,181.96271929824562,28.68,10.096504670169294,4.29
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_16_1,Overall,114223467,1.142 sec,3203,116,28208,41976,175.6030701754386,15.32,5.145942790426153,4.6
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_16_16,Overall,91289947,0.913 sec,3239,136,31823,46571,177.57675438596493,16.99,5.805421774664332,5.4
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_16_64,Overall,90765659,0.908 sec,3239,136,42951,61170,177.57675438596493,22.32,7.835485989492119,5.4
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_16_128,Overall,90765659,0.908 sec,3367,136,57382,80867,184.59429824561403,29.5,10.468111500291885,5.4
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_64_1,Overall,108458427,1.085 sec,3203,348,32960,52605,175.6030701754386,19.19,6.0128429655575015,13.81
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_64_16,Overall,81850819,0.819 sec,3239,368,36724,57763,177.57675438596493,21.08,6.699503794512552,14.6
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_64_64,Overall,81326531,0.813 sec,3239,368,47852,73418,177.57675438596493,26.79,8.729568009340339,14.6
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_64_128,Overall,81326531,0.813 sec,3367,368,62283,94523,184.59429824561403,34.49,11.362193520140105,14.6
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_1_1,Overall,86693246,0.867 sec,3227,140,29942,45818,176.91885964912282,16.72,5.46227378867484,5.56
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_1_16,Overall,64022386,0.640 sec,3263,160,33486,50052,178.89254385964912,18.26,6.108800350262697,6.35
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_1_64,Overall,63498098,0.635 sec,3263,160,44118,64651,178.89254385964912,23.59,8.04838003502627,6.35
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_1_128,Overall,63498098,0.635 sec,3391,160,57973,84348,185.91008771929825,30.77,10.575926736719206,6.35
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_16_1,Overall,59828587,0.598 sec,3275,168,30828,47713,179.55043859649123,17.41,5.623905429071804,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_16_16,Overall,36895067,0.369 sec,3311,188,34435,52308,181.52412280701756,19.08,6.281924985405721,7.46
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_16_64,Overall,36370779,0.364 sec,3311,188,45563,66907,181.52412280701756,24.41,8.311989200233509,7.46
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_16_128,Overall,36370779,0.364 sec,3439,188,59994,86604,188.54166666666669,31.6,10.944614711033275,7.46
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_64_1,Overall,54063547,0.541 sec,3275,400,35580,58342,179.55043859649123,21.29,6.490805604203152,15.87
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_64_16,Overall,27455939,0.275 sec,3311,420,39336,63500,181.52412280701756,23.17,7.17600700525394,16.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_64_64,Overall,26931651,0.269 sec,3311,420,50464,79155,181.52412280701756,28.88,9.206071220081729,16.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_64_128,Overall,26931651,0.269 sec,3439,420,64895,100260,188.54166666666669,36.58,11.838696730881495,16.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_1_1,Overall,85644670,0.856 sec,3323,148,36794,63418,182.18201754385964,23.14,6.71227378867484,5.87
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_1_16,Overall,62973810,0.630 sec,3359,168,40234,67653,184.15570175438597,24.68,7.339827787507297,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_1_64,Overall,62449522,0.624 sec,3359,168,50866,82252,184.15570175438597,30.01,9.27940747227087,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_1_128,Overall,62449522,0.624 sec,3487,168,64721,101949,191.17324561403507,37.2,11.806954173963806,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_16_1,Overall,58780011,0.588 sec,3371,176,37576,65314,184.81359649122805,23.83,6.854932866316404,6.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_16_16,Overall,35846491,0.358 sec,3407,196,41183,69909,186.78728070175438,25.51,7.51295242265032,7.78
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_16_64,Overall,35322203,0.353 sec,3407,196,52311,84508,186.78728070175438,30.83,9.54301663747811,7.78
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_16_128,Overall,35322203,0.353 sec,3535,196,66742,104205,193.8048245614035,38.02,12.175642148277875,7.78
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_64_1,Overall,53014971,0.530 sec,3371,408,42328,75943,184.81359649122805,27.71,7.721833041447752,16.19
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_64_16,Overall,26407363,0.264 sec,3407,428,46084,81101,186.78728070175438,29.59,8.40703444249854,16.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_64_64,Overall,25883075,0.259 sec,3407,428,57212,96756,186.78728070175438,35.3,10.43709865732633,16.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_64_128,Overall,25883075,0.259 sec,3535,428,71643,117861,193.8048245614035,43.0,13.069724168126095,16.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_1_1,Overall,85644670,0.856 sec,3323,148,45823,86435,182.18201754385964,31.54,8.359420607122008,5.87
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_1_16,Overall,62842738,0.628 sec,3359,168,49168,90676,184.15570175438597,33.08,8.969643899591361,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_1_64,Overall,62318450,0.623 sec,3359,168,59800,105275,184.15570175438597,38.41,10.909223584354933,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_1_128,Overall,62318450,0.623 sec,3487,168,73655,124972,191.17324561403507,45.6,13.436770286047869,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_16_1,Overall,58648939,0.586 sec,3371,176,46510,88337,184.81359649122805,32.23,8.484748978400466,6.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_16_16,Overall,35715419,0.357 sec,3407,196,50117,92932,186.78728070175438,33.91,9.142768534734385,7.78
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_16_64,Overall,35191131,0.352 sec,3407,196,61245,107531,186.78728070175438,39.23,11.172832749562172,7.78
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_16_128,Overall,35191131,0.352 sec,3535,196,75676,127228,193.8048245614035,46.42,13.805458260361938,7.78
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_64_1,Overall,52883899,0.529 sec,3371,408,51262,98966,184.81359649122805,36.11,9.351649153531817,16.19
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_64_16,Overall,26276291,0.263 sec,3407,428,55018,104124,186.78728070175438,37.99,10.036850554582603,16.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_64_64,Overall,25752003,0.258 sec,3407,428,66146,119779,186.78728070175438,43.7,12.066914769410392,16.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_64_128,Overall,25752003,0.258 sec,3535,428,80577,140884,193.8048245614035,51.4,14.699540280210158,16.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_1_1,Overall,85382526,0.854 sec,3323,148,64470,132028,182.18201754385964,48.17,11.7611646234676,5.87
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_1_16,Overall,62711666,0.627 sec,3359,168,67914,136274,184.15570175438597,49.72,12.389448336252189,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_1_64,Overall,62187378,0.622 sec,3359,168,78546,150873,184.15570175438597,55.05,14.32902802101576,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_1_128,Overall,62187378,0.622 sec,3487,168,92401,170570,191.17324561403507,62.23,16.856574722708697,6.67
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_16_1,Overall,58517867,0.585 sec,3371,176,65256,133935,184.81359649122805,48.87,11.904553415061295,6.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_16_16,Overall,35584347,0.356 sec,3407,196,68863,138530,186.78728070175438,50.54,12.562572971395214,7.78
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_16_64,Overall,35060059,0.351 sec,3407,196,79991,153129,186.78728070175438,55.87,14.592637186223001,7.78
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_16_128,Overall,35060059,0.351 sec,3535,196,94422,172826,193.8048245614035,63.06,17.225262697022767,7.78
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_64_1,Overall,52752827,0.528 sec,3371,408,70008,144564,184.81359649122805,52.75,12.771453590192644,16.19
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_64_16,Overall,26145219,0.261 sec,3407,428,73764,149722,186.78728070175438,54.63,13.456654991243433,16.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_64_64,Overall,25620931,0.256 sec,3407,428,84892,165377,186.78728070175438,60.34,15.48671920607122,16.98
ATTN_config_256_512_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_64_128,Overall,25620931,0.256 sec,3535,428,99323,186482,193.8048245614035,68.04,18.119344716870987,16.98
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_1,Overall,139921229,1.399 sec,3155,88,27431,40065,172.9714912280702,14.62,5.004195855224752,3.49
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_16,Overall,114363720,1.144 sec,3191,108,30865,44337,174.9451754385965,16.18,5.6306552831290135,4.29
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_64,Overall,113839432,1.138 sec,3191,108,41497,58934,174.9451754385965,21.5,7.570234967892587,4.29
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_128,Overall,113839432,1.138 sec,3319,108,55352,78631,181.96271929824562,28.69,10.097781669585522,4.29
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_256,Overall,116035484,1.160 sec,3319,1108,87694,99218,181.96271929824562,36.2,15.99788382953882,43.97
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_16_1,Overall,112922421,1.129 sec,3203,116,28206,42000,175.6030701754386,15.32,5.145577933450088,4.6
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_16_16,Overall,86840113,0.868 sec,3239,136,31817,46582,177.57675438596493,17.0,5.804327203736135,5.4
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_16_64,Overall,86315825,0.863 sec,3239,136,42945,61179,177.57675438596493,22.32,7.834391418563922,5.4
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_16_128,Overall,86315825,0.863 sec,3367,136,57376,80876,184.59429824561403,29.51,10.46701692936369,5.4
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_16_256,Overall,88511877,0.885 sec,3367,1136,90742,101463,184.59429824561403,37.02,16.553925861062464,45.08
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_64_1,Overall,112398133,1.124 sec,3203,116,32594,50923,175.6030701754386,18.58,5.9460741389375364,4.6
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_64_16,Overall,86315825,0.863 sec,3239,136,36209,55507,177.57675438596493,20.25,6.605553123175715,5.4
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_64_64,Overall,85791537,0.858 sec,3239,136,47337,70104,177.57675438596493,25.58,8.635617338003502,5.4
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_64_128,Overall,85791537,0.858 sec,3367,136,61768,89801,184.59429824561403,32.76,11.268242848803268,5.4
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_64_256,Overall,87987589,0.880 sec,3367,1136,95070,110388,184.59429824561403,40.28,17.34347635726795,45.08
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_1_1,Overall,85395278,0.854 sec,3227,140,29953,45851,176.91885964912282,16.73,5.4642805020431995,5.56
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_1_16,Overall,59968840,0.600 sec,3263,160,33493,50074,178.89254385964912,18.27,6.110077349678926,6.35
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_1_64,Overall,59444552,0.594 sec,3263,160,44125,64671,178.89254385964912,23.6,8.049657034442498,6.35
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_1_128,Overall,59444552,0.594 sec,3391,160,57980,84368,185.91008771929825,30.78,10.577203736135434,6.35
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_1_256,Overall,61640604,0.616 sec,3391,1160,90314,104955,185.91008771929825,38.29,16.47584646818447,46.03
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_16_1,Overall,58527541,0.585 sec,3275,168,30826,47737,179.55043859649123,17.42,5.623540572095739,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_16_16,Overall,32445233,0.324 sec,3311,188,34429,52319,181.52412280701756,19.09,6.280830414477524,7.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_16_64,Overall,31920945,0.319 sec,3311,188,45557,66916,181.52412280701756,24.41,8.310894629305313,7.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_16_128,Overall,31920945,0.319 sec,3439,188,59988,86613,188.54166666666669,31.6,10.943520140105079,7.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_16_256,Overall,34116997,0.341 sec,3439,1188,93354,107200,188.54166666666669,39.11,17.030429071803855,47.14
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_64_1,Overall,58003253,0.580 sec,3275,168,35214,56660,179.55043859649123,20.67,6.424036777583188,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_64_16,Overall,31920945,0.319 sec,3311,188,38821,61244,181.52412280701756,22.35,7.082056333917104,7.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_64_64,Overall,31396657,0.314 sec,3311,188,49949,75841,181.52412280701756,27.67,9.112120548744892,7.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_64_128,Overall,31396657,0.314 sec,3439,188,64380,95538,188.54166666666669,34.86,11.744746059544658,7.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__16_64_256,Overall,33592709,0.336 sec,3439,1188,97682,116125,188.54166666666669,42.37,17.81997956800934,47.14
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_1_1,Overall,84346702,0.843 sec,3323,148,36805,63451,182.18201754385964,23.15,6.714280502043199,5.87
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_1_16,Overall,58920264,0.589 sec,3359,168,40241,67675,184.15570175438597,24.69,7.341104786923526,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_1_64,Overall,58395976,0.584 sec,3359,168,50873,82272,184.15570175438597,30.02,9.280684471687099,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_1_128,Overall,58395976,0.584 sec,3487,168,64728,101969,191.17324561403507,37.2,11.808231173380035,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_1_256,Overall,60592028,0.606 sec,3487,1168,97062,122556,191.17324561403507,44.72,17.70687390542907,46.35
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_16_1,Overall,57478965,0.575 sec,3371,176,37574,65338,184.81359649122805,23.84,6.854568009340338,6.98
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_16_16,Overall,31396657,0.314 sec,3407,196,41177,69920,186.78728070175438,25.51,7.511857851722124,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_16_64,Overall,30872369,0.309 sec,3407,196,52305,84517,186.78728070175438,30.84,9.541922066549912,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_16_128,Overall,30872369,0.309 sec,3535,196,66736,104214,193.8048245614035,38.02,12.174547577349678,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_16_256,Overall,33068421,0.331 sec,3535,1196,100102,124801,193.8048245614035,45.53,18.261456509048454,47.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_64_1,Overall,56954677,0.570 sec,3371,176,41962,74261,184.81359649122805,27.09,7.655064214827788,6.98
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_64_16,Overall,30872369,0.309 sec,3407,196,45569,78845,186.78728070175438,28.77,8.313083771161704,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_64_64,Overall,30348081,0.303 sec,3407,196,56697,93442,186.78728070175438,34.09,10.343147985989493,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_64_128,Overall,30348081,0.303 sec,3535,196,71128,113139,193.8048245614035,41.28,12.975773496789259,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__64_64_256,Overall,32544133,0.325 sec,3535,1196,104430,133726,193.8048245614035,48.79,19.05100700525394,47.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_1_1,Overall,84346702,0.843 sec,3323,148,45834,86468,182.18201754385964,31.55,8.361427320490368,5.87
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_1_16,Overall,58789192,0.588 sec,3359,168,49175,90698,184.15570175438597,33.09,8.97092089900759,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_1_64,Overall,58264904,0.583 sec,3359,168,59807,105295,184.15570175438597,38.42,10.910500583771162,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_1_128,Overall,58264904,0.583 sec,3487,168,73662,124992,191.17324561403507,45.6,13.438047285464098,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_1_256,Overall,60460956,0.605 sec,3487,1168,105996,145579,191.17324561403507,53.12,19.336690017513135,46.35
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_16_1,Overall,57347893,0.573 sec,3371,176,46508,88361,184.81359649122805,32.24,8.484384121424402,6.98
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_16_16,Overall,31265585,0.313 sec,3407,196,50111,92943,186.78728070175438,33.91,9.141673963806188,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_16_64,Overall,30741297,0.307 sec,3407,196,61239,107540,186.78728070175438,39.24,11.171738178633976,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_16_128,Overall,30741297,0.307 sec,3535,196,75670,127237,193.8048245614035,46.42,13.80436368943374,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_16_256,Overall,32937349,0.329 sec,3535,1196,109036,147824,193.8048245614035,53.93,19.891272621132515,47.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_64_1,Overall,56823605,0.568 sec,3371,176,50896,97284,184.81359649122805,35.49,9.28488032691185,6.98
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_64_16,Overall,30741297,0.307 sec,3407,196,54503,101868,186.78728070175438,37.17,9.942899883245767,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_64_64,Overall,30217009,0.302 sec,3407,196,65631,116465,186.78728070175438,42.49,11.972964098073554,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_64_128,Overall,30217009,0.302 sec,3535,196,80062,136162,193.8048245614035,49.68,14.60558960887332,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__128_64_256,Overall,32413061,0.324 sec,3535,1196,113364,156749,193.8048245614035,57.19,20.680823117338004,47.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_1_1,Overall,84084558,0.841 sec,3323,148,64481,132061,182.18201754385964,48.18,11.76317133683596,5.87
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_1_16,Overall,58658120,0.587 sec,3359,168,67921,136296,184.15570175438597,49.73,12.390725335668417,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_1_64,Overall,58133832,0.581 sec,3359,168,78553,150893,184.15570175438597,55.05,14.330305020431991,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_1_128,Overall,58133832,0.581 sec,3487,168,92408,170590,191.17324561403507,62.24,16.857851722124927,6.67
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_1_256,Overall,60329884,0.603 sec,3487,1168,124742,191177,191.17324561403507,69.75,22.756494454173964,46.35
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_16_1,Overall,57216821,0.572 sec,3371,176,65254,133959,184.81359649122805,48.88,11.904188558085231,6.98
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_16_16,Overall,31134513,0.311 sec,3407,196,68857,138541,186.78728070175438,50.55,12.561478400467015,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_16_64,Overall,30610225,0.306 sec,3407,196,79985,153138,186.78728070175438,55.87,14.591542615294806,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_16_128,Overall,30610225,0.306 sec,3535,196,94416,172835,193.8048245614035,63.06,17.224168126094572,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_16_256,Overall,32806277,0.328 sec,3535,1196,127782,193422,193.8048245614035,70.57,23.311077057793344,47.46
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_64_1,Overall,56692533,0.567 sec,3371,176,69642,142882,184.81359649122805,52.13,12.70468476357268,6.98
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_64_16,Overall,30610225,0.306 sec,3407,196,73249,147466,186.78728070175438,53.8,13.362704319906596,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_64_64,Overall,30085937,0.301 sec,3407,196,84377,162063,186.78728070175438,59.13,15.392768534734383,7.78
ATTN_config_256_512_2_256_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__256_64_128,Overall,30085937,0.301 sec,3535,196,98808,181760,193.8048245614035,66.32,18.025394045534153,7.78
