design,domain,tool,flow,datatype,bram,dsp,ff,lut,bram_avail,dsp_avail,ff_avail,lut_avail,bram_util,dsp_util,ff_util,lut_util,cycles,latency_ns,ii,target_clock_ns,achieved_clock_ns,fmax_mhz,power_w,power_dyn_w,power_static_w,timing_met,throughput,notes
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3163,2244,1824,2520,548160,274080,0.9868,0.119,0.577,0.8187,24901,249010.0,24902,10.0,2.677,373.552,0.65,0.03,0.62,True,4015.902975784105,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3138,2183,1824,2520,548160,274080,1.8092,0.119,0.5725,0.7965,1097921,10979210.0,1097922,10.0,3.41,293.255,0.655,0.035,0.621,True,91.08123444218664,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3290,2326,1824,2520,548160,274080,1.8092,0.119,0.6002,0.8487,1097929,10979290.0,1097930,10.0,3.208,311.721,0.659,0.038,0.621,True,91.08057078372099,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3196,2227,1824,2520,548160,274080,0.9868,0.119,0.583,0.8125,24970,249700.0,24971,10.0,2.865,349.04,0.652,0.032,0.62,True,4004.8057669203044,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3277,2275,1824,2520,548160,274080,0.9868,0.119,0.5978,0.83,24910,249100.0,24911,10.0,3.34,299.401,0.654,0.033,0.62,True,4014.4520272982736,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3248,2270,1824,2520,548160,274080,1.8092,0.119,0.5925,0.8282,1097926,10979260.0,1097927,10.0,3.27,305.81,0.659,0.038,0.621,True,91.08081965451224,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3402,2356,1824,2520,548160,274080,1.8092,0.119,0.6206,0.8596,1097936,10979360.0,1097937,10.0,3.66,273.224,0.657,0.037,0.621,True,91.07999009049708,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3308,2254,1824,2520,548160,274080,0.9868,0.119,0.6035,0.8224,24977,249770.0,24978,10.0,2.768,361.272,0.652,0.032,0.62,True,4003.6833887176203,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3163,2244,1824,2520,548160,274080,0.9868,0.119,0.577,0.8187,24901,249010.0,24902,10.0,2.677,373.552,0.65,0.03,0.62,True,4015.902975784105,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3157,2212,1824,2520,548160,274080,1.8092,0.119,0.5759,0.8071,1097921,10979210.0,1097922,10.0,3.325,300.752,0.655,0.035,0.621,True,91.08123444218664,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3309,2357,1824,2520,548160,274080,1.8092,0.119,0.6037,0.86,1097929,10979290.0,1097930,10.0,3.604,277.469,0.658,0.037,0.621,True,91.08057078372099,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3196,2227,1824,2520,548160,274080,0.9868,0.119,0.583,0.8125,24970,249700.0,24971,10.0,2.865,349.04,0.652,0.032,0.62,True,4004.8057669203044,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3277,2275,1824,2520,548160,274080,0.9868,0.119,0.5978,0.83,24910,249100.0,24911,10.0,3.34,299.401,0.654,0.033,0.62,True,4014.4520272982736,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3267,2303,1824,2520,548160,274080,1.8092,0.119,0.596,0.8403,1097926,10979260.0,1097927,10.0,3.269,305.904,0.659,0.038,0.621,True,91.08081965451224,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3421,2388,1824,2520,548160,274080,1.8092,0.119,0.6241,0.8713,1097936,10979360.0,1097937,10.0,3.365,297.177,0.658,0.037,0.621,True,91.07999009049708,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3308,2254,1824,2520,548160,274080,0.9868,0.119,0.6035,0.8224,24977,249770.0,24978,10.0,2.768,361.272,0.652,0.032,0.62,True,4003.6833887176203,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3239,2303,1824,2520,548160,274080,0.9868,0.119,0.5909,0.8403,24901,249010.0,24902,10.0,2.774,360.49,0.651,0.031,0.62,True,4015.902975784105,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3175,2234,1824,2520,548160,274080,1.8092,0.119,0.5792,0.8151,1097921,10979210.0,1097922,10.0,2.938,340.368,0.656,0.036,0.621,True,91.08123444218664,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3255,2332,1824,2520,548160,274080,1.8092,0.119,0.5938,0.8508,1097929,10979290.0,1097930,10.0,3.464,288.684,0.658,0.037,0.621,True,91.08057078372099,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3198,2241,1824,2520,548160,274080,0.9868,0.119,0.5834,0.8176,24970,249700.0,24971,10.0,3.044,328.515,0.652,0.032,0.62,True,4004.8057669203044,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3353,2333,1824,2520,548160,274080,0.9868,0.119,0.6117,0.8512,24910,249100.0,24911,10.0,2.949,339.098,0.654,0.034,0.62,True,4014.4520272982736,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3285,2322,1824,2520,548160,274080,1.8092,0.119,0.5993,0.8472,1097926,10979260.0,1097927,10.0,3.191,313.381,0.659,0.039,0.621,True,91.08081965451224,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3367,2362,1824,2520,548160,274080,1.8092,0.119,0.6142,0.8618,1097936,10979360.0,1097937,10.0,3.398,294.291,0.657,0.037,0.621,True,91.07999009049708,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3310,2271,1824,2520,548160,274080,0.9868,0.119,0.6038,0.8286,24977,249770.0,24978,10.0,3.071,325.627,0.653,0.032,0.62,True,4003.6833887176203,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3239,2303,1824,2520,548160,274080,0.9868,0.119,0.5909,0.8403,24901,249010.0,24902,10.0,2.774,360.49,0.651,0.031,0.62,True,4015.902975784105,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3177,2213,1824,2520,548160,274080,1.8092,0.119,0.5796,0.8074,1097921,10979210.0,1097922,10.0,3.235,309.119,0.654,0.033,0.621,True,91.08123444218664,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3257,2318,1824,2520,548160,274080,1.8092,0.119,0.5942,0.8457,1097929,10979290.0,1097930,10.0,3.003,333.0,0.659,0.038,0.621,True,91.08057078372099,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3198,2241,1824,2520,548160,274080,0.9868,0.119,0.5834,0.8176,24970,249700.0,24971,10.0,3.044,328.515,0.652,0.032,0.62,True,4004.8057669203044,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3353,2333,1824,2520,548160,274080,0.9868,0.119,0.6117,0.8512,24910,249100.0,24911,10.0,2.949,339.098,0.654,0.034,0.62,True,4014.4520272982736,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3287,2302,1824,2520,548160,274080,1.8092,0.119,0.5996,0.8399,1097926,10979260.0,1097927,10.0,3.143,318.167,0.66,0.039,0.621,True,91.08081965451224,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3369,2344,1824,2520,548160,274080,1.8092,0.119,0.6146,0.8552,1097936,10979360.0,1097937,10.0,3.74,267.38,0.659,0.038,0.621,True,91.07999009049708,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3310,2271,1824,2520,548160,274080,0.9868,0.119,0.6038,0.8286,24977,249770.0,24978,10.0,3.071,325.627,0.653,0.032,0.62,True,4003.6833887176203,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3163,2244,1824,2520,548160,274080,0.9868,0.119,0.577,0.8187,24901,249010.0,24902,10.0,2.677,373.552,0.65,0.03,0.62,True,4015.902975784105,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3158,2217,1824,2520,548160,274080,1.8092,0.119,0.5761,0.8089,1097921,10979210.0,1097922,10.0,3.251,307.598,0.657,0.036,0.621,True,91.08123444218664,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3310,2360,1824,2520,548160,274080,1.8092,0.119,0.6038,0.8611,1097929,10979290.0,1097930,10.0,3.263,306.466,0.659,0.038,0.621,True,91.08057078372099,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3196,2227,1824,2520,548160,274080,0.9868,0.119,0.583,0.8125,24970,249700.0,24971,10.0,2.865,349.04,0.652,0.032,0.62,True,4004.8057669203044,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3277,2275,1824,2520,548160,274080,0.9868,0.119,0.5978,0.83,24910,249100.0,24911,10.0,3.34,299.401,0.654,0.033,0.62,True,4014.4520272982736,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3268,2308,1824,2520,548160,274080,1.8092,0.119,0.5962,0.8421,1097926,10979260.0,1097927,10.0,3.401,294.031,0.659,0.038,0.621,True,91.08081965451224,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3422,2387,1824,2520,548160,274080,1.8092,0.119,0.6243,0.8709,1097936,10979360.0,1097937,10.0,3.721,268.745,0.659,0.038,0.621,True,91.07999009049708,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3308,2254,1824,2520,548160,274080,0.9868,0.119,0.6035,0.8224,24977,249770.0,24978,10.0,2.768,361.272,0.652,0.032,0.62,True,4003.6833887176203,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3239,2303,1824,2520,548160,274080,0.9868,0.119,0.5909,0.8403,24901,249010.0,24902,10.0,2.774,360.49,0.651,0.031,0.62,True,4015.902975784105,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3176,2230,1824,2520,548160,274080,1.8092,0.119,0.5794,0.8136,1097921,10979210.0,1097922,10.0,2.932,341.064,0.657,0.037,0.621,True,91.08123444218664,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3256,2331,1824,2520,548160,274080,1.8092,0.119,0.594,0.8505,1097929,10979290.0,1097930,10.0,3.078,324.886,0.657,0.037,0.621,True,91.08057078372099,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3198,2241,1824,2520,548160,274080,0.9868,0.119,0.5834,0.8176,24970,249700.0,24971,10.0,3.044,328.515,0.652,0.032,0.62,True,4004.8057669203044,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3353,2333,1824,2520,548160,274080,0.9868,0.119,0.6117,0.8512,24910,249100.0,24911,10.0,2.949,339.098,0.654,0.034,0.62,True,4014.4520272982736,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3286,2319,1824,2520,548160,274080,1.8092,0.119,0.5995,0.8461,1097926,10979260.0,1097927,10.0,3.047,328.192,0.659,0.039,0.621,True,91.08081965451224,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,3,3368,2354,1824,2520,548160,274080,1.8092,0.119,0.6144,0.8589,1097936,10979360.0,1097937,10.0,3.131,319.387,0.657,0.037,0.621,True,91.07999009049708,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,3,3310,2271,1824,2520,548160,274080,0.9868,0.119,0.6038,0.8286,24977,249770.0,24978,10.0,3.071,325.627,0.653,0.032,0.62,True,4003.6833887176203,
GEMM_config_M128_K64_N128_UM1_UK1_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,17,3369,2387,1824,2520,548160,274080,0.9868,0.6746,0.6146,0.8709,17733,177330.0,17734,10.0,3.244,308.261,0.663,0.042,0.62,True,5639.203744431286,
GEMM_config_M128_K64_N128_UM1_UK1_UN8_ijk_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,17,3487,2357,1824,2520,548160,274080,1.864,0.6746,0.6361,0.86,166096,1660960.0,166097,10.0,3.505,285.307,0.664,0.043,0.621,True,602.0614584336769,
GEMM_config_M128_K64_N128_UM1_UK1_UN8_ikj_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,17,3420,2401,1824,2520,548160,274080,0.9868,0.6746,0.6239,0.876,24968,249680.0,24969,10.0,3.123,320.205,0.662,0.042,0.62,True,4005.126561999359,
GEMM_config_M128_K64_N128_UM1_UK1_UN8_jik_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,24,3850,2949,1824,2520,548160,274080,1.864,0.9524,0.7023,1.076,167002,1670020.0,167003,10.0,3.879,257.798,0.683,0.063,0.621,True,598.7952240092933,
GEMM_config_M128_K64_N128_UM1_UK1_UN8_jik_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,10,3965,2801,1824,2520,548160,274080,0.9868,0.3968,0.7233,1.022,34229,342290.0,34230,10.0,3.585,278.94,0.666,0.046,0.621,True,2921.4993134476613,
GEMM_config_M128_K64_N128_UM1_UK1_UN8_jki_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,24,4349,3289,1824,2520,548160,274080,1.864,0.9524,0.7934,1.2,1143218,11432180.0,1143219,10.0,3.718,268.962,0.69,0.07,0.621,True,87.47238059582686,
GEMM_config_M128_K64_N128_UM1_UK1_UN8_kij_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,10,3278,2405,1824,2520,548160,274080,0.9868,0.3968,0.598,0.8775,26063,260630.0,26064,10.0,3.154,317.058,0.661,0.041,0.62,True,3836.856846871043,
GEMM_config_M128_K64_N128_UM1_UK1_UN8_kji_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,17,3894,2748,1824,2520,548160,274080,0.9868,0.6746,0.7104,1.0026,25955,259550.0,25956,10.0,3.586,278.862,0.668,0.048,0.621,True,3852.8221922558273,
GEMM_config_M128_K64_N128_UM1_UK1_UN8_kji_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",34,17,4429,3223,1824,2520,548160,274080,1.864,0.6746,0.808,1.1759,1085855,10858550.0,1085856,10.0,3.221,310.463,0.683,0.062,0.621,True,92.09332737796483,
GEMM_config_M128_K64_N128_UM1_UK8_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,10,3749,2768,1824,2520,548160,274080,0.9868,0.3968,0.6839,1.0099,25427,254270.0,25428,10.0,3.301,302.939,0.659,0.039,0.62,True,3932.8273095528375,
GEMM_config_M128_K64_N128_UM1_UK8_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,10,3293,2335,1824,2520,548160,274080,1.8092,0.3968,0.6007,0.8519,1097929,10979290.0,1097930,10.0,3.356,297.974,0.659,0.038,0.62,True,91.08057078372099,
GEMM_config_M128_K64_N128_UM1_UK8_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_5_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,10,3863,2800,1824,2520,548160,274080,0.9868,0.3968,0.7047,1.0216,25436,254360.0,25437,10.0,3.415,292.826,0.664,0.044,0.62,True,3931.435760339676,
GEMM_config_M128_K64_N128_UM1_UK8_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",33,10,4002,2992,1824,2520,548160,274080,1.8092,0.3968,0.7301,1.0917,1098503,10985030.0,1098504,10.0,3.681,271.665,0.67,0.049,0.621,True,91.0329785171274,
GEMM_config_M128_K64_N128_UM1_UK8_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
GEMM_config_M128_K64_N128_UM1_UK8_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",18,17,3712,2686,1824,2520,548160,274080,0.9868,0.6746,0.6772,0.98,25481,254810.0,25482,10.0,3.848,259.875,0.667,0.046,0.62,True,3924.492759310859,
GEMM_config_M128_K64_N128_UM1_UK8_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,impl,"ap_fixed<16,5>",1,0,1546,1054,1824,2520,548160,274080,0.0548,0.0,0.282,0.3846,16688,166880.0,16689,10.0,3.044,328.515,0.63,0.009,0.62,True,5992.329817833173,
