design,domain,tool,flow,datatype,bram,dsp,ff,lut,bram_avail,dsp_avail,ff_avail,lut_avail,bram_util,dsp_util,ff_util,lut_util,cycles,latency_ns,ii,target_clock_ns,achieved_clock_ns,fmax_mhz,power_w,power_dyn_w,power_static_w,timing_met,throughput,notes
ATTN_config_16_256_8_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40889,44337,1824,2520,548160,274080,13.8158,3.8095,7.4593,16.1767,2345680,17123464.0,,7.3,,,,,,,,
ATTN_config_16_256_8_64_1_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40889,44337,1824,2520,548160,274080,13.8158,3.8095,7.4593,16.1767,2345680,17123464.0,,7.3,,,,,,,,
ATTN_config_16_256_8_64_1_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,252,94,40860,44195,1824,2520,548160,274080,13.8158,3.7302,7.454,16.1249,2346196,17127230.8,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,113,69,41799,43415,1824,2520,548160,274080,6.1952,2.7381,7.6253,15.8403,2346507,17129501.099999998,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,113,69,41799,43415,1824,2520,548160,274080,6.1952,2.7381,7.6253,15.8403,2346507,17129501.099999998,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,113,67,41770,43275,1824,2520,548160,274080,6.1952,2.6587,7.62,15.7892,2347023,17133267.9,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,105,67,41722,43032,1824,2520,548160,274080,5.7566,2.6587,7.6113,15.7005,2338827,17073437.099999998,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,246,89,44017,48390,1824,2520,548160,274080,13.4868,3.5317,8.03,17.6554,2355216,17193076.8,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44094,48773,1824,2520,548160,274080,13.9254,3.6111,8.044,17.7952,2362896,17249140.8,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44094,48773,1824,2520,548160,274080,13.9254,3.6111,8.044,17.7952,2362896,17249140.8,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,254,89,44065,48634,1824,2520,548160,274080,13.9254,3.5317,8.0387,17.7445,2363412,17252907.599999998,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38601,39011,1824,2520,548160,274080,6.0855,2.9365,7.0419,14.2334,2329295,17003853.5,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38601,39011,1824,2520,548160,274080,6.0855,2.9365,7.0419,14.2334,2329295,17003853.5,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,111,72,38572,38869,1824,2520,548160,274080,6.0855,2.8571,7.0366,14.1816,2329811,17007620.3,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,103,72,38524,38626,1824,2520,548160,274080,5.6469,2.8571,7.0279,14.093,2321615,16947789.5,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,244,94,40819,43984,1824,2520,548160,274080,13.3772,3.7302,7.4465,16.0479,2338004,17067429.2,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40896,44369,1824,2520,548160,274080,13.8158,3.8095,7.4606,16.1883,2345684,17123493.2,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40896,44369,1824,2520,548160,274080,13.8158,3.8095,7.4606,16.1883,2345684,17123493.2,,7.3,,,,,,,,
ATTN_config_16_256_8_64_2_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,252,94,40867,44227,1824,2520,548160,274080,13.8158,3.7302,7.4553,16.1365,2346200,17127260.0,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,113,69,41799,43415,1824,2520,548160,274080,6.1952,2.7381,7.6253,15.8403,2346511,17129530.3,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,113,69,41799,43415,1824,2520,548160,274080,6.1952,2.7381,7.6253,15.8403,2346511,17129530.3,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,113,67,41770,43275,1824,2520,548160,274080,6.1952,2.6587,7.62,15.7892,2347027,17133297.099999998,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,105,67,41722,43032,1824,2520,548160,274080,5.7566,2.6587,7.6113,15.7005,2338831,17073466.3,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,246,89,44017,48390,1824,2520,548160,274080,13.4868,3.5317,8.03,17.6554,2355220,17193106.0,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44094,48773,1824,2520,548160,274080,13.9254,3.6111,8.044,17.7952,2362900,17249170.0,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44094,48773,1824,2520,548160,274080,13.9254,3.6111,8.044,17.7952,2362900,17249170.0,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,254,89,44065,48634,1824,2520,548160,274080,13.9254,3.5317,8.0387,17.7445,2363416,17252936.8,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38601,39011,1824,2520,548160,274080,6.0855,2.9365,7.0419,14.2334,2329299,17003882.7,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38601,39011,1824,2520,548160,274080,6.0855,2.9365,7.0419,14.2334,2329299,17003882.7,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,111,72,38572,38869,1824,2520,548160,274080,6.0855,2.8571,7.0366,14.1816,2329815,17007649.5,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,103,72,38524,38626,1824,2520,548160,274080,5.6469,2.8571,7.0279,14.093,2321619,16947818.7,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,244,94,40819,43984,1824,2520,548160,274080,13.3772,3.7302,7.4465,16.0479,2338008,17067458.4,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40896,44369,1824,2520,548160,274080,13.8158,3.8095,7.4606,16.1883,2345688,17123522.4,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40896,44369,1824,2520,548160,274080,13.8158,3.8095,7.4606,16.1883,2345688,17123522.4,,7.3,,,,,,,,
ATTN_config_16_256_8_64_4_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,252,94,40867,44227,1824,2520,548160,274080,13.8158,3.7302,7.4553,16.1365,2346204,17127289.2,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,285,69,41785,43504,1824,2520,548160,274080,15.625,2.7381,7.6228,15.8727,2914439,21275404.7,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,285,69,41785,43504,1824,2520,548160,274080,15.625,2.7381,7.6228,15.8727,2914439,21275404.7,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,285,67,41757,43364,1824,2520,548160,274080,15.625,2.6587,7.6177,15.8217,2914699,21277302.7,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,281,67,41712,43127,1824,2520,548160,274080,15.4057,2.6587,7.6095,15.7352,2910599,21247372.7,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,774,89,44000,48481,1824,2520,548160,274080,42.4342,3.5317,8.0269,17.6886,2460044,17958321.2,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,778,91,44073,48858,1824,2520,548160,274080,42.6535,3.6111,8.0402,17.8262,2463884,17986353.2,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,778,91,44073,48858,1824,2520,548160,274080,42.6535,3.6111,8.0402,17.8262,2463884,17986353.2,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,778,89,44045,48719,1824,2520,548160,274080,42.6535,3.5317,8.0351,17.7755,2464144,17988251.2,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,283,74,38588,38979,1824,2520,548160,274080,15.5154,2.9365,7.0396,14.2218,2905419,21209558.7,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,283,74,38588,38979,1824,2520,548160,274080,15.5154,2.9365,7.0396,14.2218,2905419,21209558.7,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,283,72,38560,38837,1824,2520,548160,274080,15.5154,2.8571,7.0344,14.17,2905679,21211456.7,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,279,72,38515,38600,1824,2520,548160,274080,15.2961,2.8571,7.0262,14.0835,2901579,21181526.7,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,772,94,40803,43954,1824,2520,548160,274080,42.3246,3.7302,7.4436,16.0369,2451024,17892475.2,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,776,96,40876,44333,1824,2520,548160,274080,42.5439,3.8095,7.4569,16.1752,2454864,17920507.2,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,776,96,40876,44333,1824,2520,548160,274080,42.5439,3.8095,7.4569,16.1752,2454864,17920507.2,,7.3,,,,,,,,
ATTN_config_16_512_16_16_1_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,776,94,40848,44191,1824,2520,548160,274080,42.5439,3.7302,7.4518,16.1234,2455124,17922405.2,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,285,69,41793,43536,1824,2520,548160,274080,15.625,2.7381,7.6242,15.8844,2914443,21275433.9,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,285,69,41793,43536,1824,2520,548160,274080,15.625,2.7381,7.6242,15.8844,2914443,21275433.9,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,285,67,41765,43396,1824,2520,548160,274080,15.625,2.6587,7.6191,15.8333,2914703,21277331.9,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,281,67,41720,43159,1824,2520,548160,274080,15.4057,2.6587,7.6109,15.7469,2910603,21247401.9,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,774,89,44008,48514,1824,2520,548160,274080,42.4342,3.5317,8.0283,17.7007,2460048,17958350.4,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,778,91,44081,48891,1824,2520,548160,274080,42.6535,3.6111,8.0416,17.8382,2463888,17986382.4,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,778,91,44081,48891,1824,2520,548160,274080,42.6535,3.6111,8.0416,17.8382,2463888,17986382.4,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,778,89,44053,48752,1824,2520,548160,274080,42.6535,3.5317,8.0365,17.7875,2464148,17988280.4,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,283,74,38596,39011,1824,2520,548160,274080,15.5154,2.9365,7.041,14.2334,2905423,21209587.9,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,283,74,38596,39011,1824,2520,548160,274080,15.5154,2.9365,7.041,14.2334,2905423,21209587.9,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,283,72,38568,38869,1824,2520,548160,274080,15.5154,2.8571,7.0359,14.1816,2905683,21211485.9,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,279,72,38523,38632,1824,2520,548160,274080,15.2961,2.8571,7.0277,14.0952,2901583,21181555.9,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,772,94,40811,43987,1824,2520,548160,274080,42.3246,3.7302,7.4451,16.049,2451028,17892504.4,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,776,96,40884,44366,1824,2520,548160,274080,42.5439,3.8095,7.4584,16.1872,2454868,17920536.4,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,776,96,40884,44366,1824,2520,548160,274080,42.5439,3.8095,7.4584,16.1872,2454868,17920536.4,,7.3,,,,,,,,
ATTN_config_16_512_16_16_2_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,776,94,40856,44224,1824,2520,548160,274080,42.5439,3.7302,7.4533,16.1354,2455128,17922434.4,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,285,69,41793,43537,1824,2520,548160,274080,15.625,2.7381,7.6242,15.8848,2914447,21275463.099999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,285,69,41793,43537,1824,2520,548160,274080,15.625,2.7381,7.6242,15.8848,2914447,21275463.099999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,285,67,41765,43397,1824,2520,548160,274080,15.625,2.6587,7.6191,15.8337,2914707,21277361.099999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,281,67,41720,43160,1824,2520,548160,274080,15.4057,2.6587,7.6109,15.7472,2910607,21247431.099999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,774,89,44008,48515,1824,2520,548160,274080,42.4342,3.5317,8.0283,17.701,2460052,17958379.599999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,778,91,44081,48892,1824,2520,548160,274080,42.6535,3.6111,8.0416,17.8386,2463892,17986411.599999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,778,91,44081,48892,1824,2520,548160,274080,42.6535,3.6111,8.0416,17.8386,2463892,17986411.599999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,778,89,44053,48753,1824,2520,548160,274080,42.6535,3.5317,8.0365,17.7879,2464152,17988309.599999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,283,74,38596,39012,1824,2520,548160,274080,15.5154,2.9365,7.041,14.2338,2905427,21209617.099999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,283,74,38596,39012,1824,2520,548160,274080,15.5154,2.9365,7.041,14.2338,2905427,21209617.099999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,283,72,38568,38870,1824,2520,548160,274080,15.5154,2.8571,7.0359,14.182,2905687,21211515.099999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,279,72,38523,38633,1824,2520,548160,274080,15.2961,2.8571,7.0277,14.0955,2901587,21181585.099999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,772,94,40811,43988,1824,2520,548160,274080,42.3246,3.7302,7.4451,16.0493,2451032,17892533.599999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,776,96,40884,44367,1824,2520,548160,274080,42.5439,3.8095,7.4584,16.1876,2454872,17920565.599999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,776,96,40884,44367,1824,2520,548160,274080,42.5439,3.8095,7.4584,16.1876,2454872,17920565.599999998,,7.3,,,,,,,,
ATTN_config_16_512_16_16_4_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,776,94,40856,44225,1824,2520,548160,274080,42.5439,3.7302,7.4533,16.1358,2455132,17922463.599999998,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,297,69,41806,43417,1824,2520,548160,274080,16.2829,2.7381,7.6266,15.841,5036167,36764019.1,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,297,69,41806,43417,1824,2520,548160,274080,16.2829,2.7381,7.6266,15.841,5036167,36764019.1,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,297,67,41777,43277,1824,2520,548160,274080,16.2829,2.6587,7.6213,15.7899,5036683,36767785.9,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,289,67,41729,43034,1824,2520,548160,274080,15.8443,2.6587,7.6126,15.7013,5028487,36707955.1,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,790,89,44094,48434,1824,2520,548160,274080,43.3114,3.5317,8.044,17.6715,4651660,33957118.0,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,798,91,44171,48817,1824,2520,548160,274080,43.75,3.6111,8.058,17.8112,4659340,34013182.0,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,798,91,44171,48817,1824,2520,548160,274080,43.75,3.6111,8.058,17.8112,4659340,34013182.0,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,798,89,44142,48678,1824,2520,548160,274080,43.75,3.5317,8.0528,17.7605,4659856,34016948.8,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,295,74,38608,39013,1824,2520,548160,274080,16.1732,2.9365,7.0432,14.2342,5018955,36638371.5,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,295,74,38608,39013,1824,2520,548160,274080,16.1732,2.9365,7.0432,14.2342,5018955,36638371.5,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,295,72,38579,38871,1824,2520,548160,274080,16.1732,2.8571,7.0379,14.1824,5019471,36642138.3,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,287,72,38531,38628,1824,2520,548160,274080,15.7346,2.8571,7.0292,14.0937,5011275,36582307.5,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,788,94,40896,44028,1824,2520,548160,274080,43.2018,3.7302,7.4606,16.0639,4634448,33831470.4,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,796,96,40973,44413,1824,2520,548160,274080,43.6404,3.8095,7.4746,16.2044,4642128,33887534.4,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,796,96,40973,44413,1824,2520,548160,274080,43.6404,3.8095,7.4746,16.2044,4642128,33887534.4,,7.3,,,,,,,,
ATTN_config_16_512_16_32_1_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,796,94,40944,44271,1824,2520,548160,274080,43.6404,3.7302,7.4694,16.1526,4642644,33891301.199999996,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,297,69,41814,43449,1824,2520,548160,274080,16.2829,2.7381,7.6281,15.8527,5036171,36764048.3,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,297,69,41814,43449,1824,2520,548160,274080,16.2829,2.7381,7.6281,15.8527,5036171,36764048.3,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,297,67,41785,43309,1824,2520,548160,274080,16.2829,2.6587,7.6228,15.8016,5036687,36767815.1,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,289,67,41737,43066,1824,2520,548160,274080,15.8443,2.6587,7.614,15.7129,5028491,36707984.3,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,790,89,44102,48467,1824,2520,548160,274080,43.3114,3.5317,8.0455,17.6835,4651664,33957147.199999996,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,798,91,44179,48850,1824,2520,548160,274080,43.75,3.6111,8.0595,17.8233,4659344,34013211.199999996,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,798,91,44179,48850,1824,2520,548160,274080,43.75,3.6111,8.0595,17.8233,4659344,34013211.199999996,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,798,89,44150,48711,1824,2520,548160,274080,43.75,3.5317,8.0542,17.7725,4659860,34016978.0,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,295,74,38616,39045,1824,2520,548160,274080,16.1732,2.9365,7.0447,14.2458,5018959,36638400.699999996,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,295,74,38616,39045,1824,2520,548160,274080,16.1732,2.9365,7.0447,14.2458,5018959,36638400.699999996,,7.3,,,,,,,,
ATTN_config_16_512_16_32_2_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,295,72,38587,38903,1824,2520,548160,274080,16.1732,2.8571,7.0394,14.194,5019475,36642167.5,,7.3,,,,,,,,
