design,domain,tool,flow,datatype,bram,dsp,ff,lut,bram_avail,dsp_avail,ff_avail,lut_avail,bram_util,dsp_util,ff_util,lut_util,cycles,latency_ns,ii,target_clock_ns,achieved_clock_ns,fmax_mhz,power_w,power_dyn_w,power_static_w,timing_met,throughput,notes
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN4_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,43,7153,12791,1824,2520,548160,274080,8.3882,1.7063,1.3049,4.6669,545695,3983573.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN4_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,46,8985,14311,1824,2520,548160,274080,8.3882,1.8254,1.6391,5.2215,545725,3983792.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN4_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,43,10877,17172,1824,2520,548160,274080,8.3882,1.7063,1.9843,6.2653,1165199,8505952.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN4_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,46,12709,18692,1824,2520,548160,274080,8.3882,1.8254,2.3185,6.8199,1165229,8506171.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN4_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,39,6835,12234,1824,2520,548160,274080,8.3882,1.5476,1.2469,4.4637,1753443,12800133.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN4_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,42,8667,13754,1824,2520,548160,274080,8.3882,1.6667,1.5811,5.0182,1753473,12800352.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,151,21,5913,9971,1824,2520,548160,274080,8.2785,0.8333,1.0787,3.638,1370410,10003993.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,151,24,7681,11459,1824,2520,548160,274080,8.2785,0.9524,1.4012,4.1809,1370440,10004212.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,151,21,6106,10409,1824,2520,548160,274080,8.2785,0.8333,1.1139,3.7978,2543234,18565608.2,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,151,24,7874,11897,1824,2520,548160,274080,8.2785,0.9524,1.4364,4.3407,2543264,18565827.2,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,151,21,6112,11429,1824,2520,548160,274080,8.2785,0.8333,1.115,4.17,4836678,35307749.4,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,151,24,7880,12917,1824,2520,548160,274080,8.2785,0.9524,1.4375,4.7129,4836708,35307968.4,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,151,21,6054,10164,1824,2520,548160,274080,8.2785,0.8333,1.1044,3.7084,1370455,10004321.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,151,24,7822,11652,1824,2520,548160,274080,8.2785,0.9524,1.427,4.2513,1370485,10004540.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,151,21,6247,10602,1824,2520,548160,274080,8.2785,0.8333,1.1396,3.8682,2543279,18565936.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,151,24,8015,12090,1824,2520,548160,274080,8.2785,0.9524,1.4622,4.4111,2543309,18566155.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,151,21,6253,11622,1824,2520,548160,274080,8.2785,0.8333,1.1407,4.2404,4836723,35308077.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,151,24,8021,13110,1824,2520,548160,274080,8.2785,0.9524,1.4633,4.7833,4836753,35308296.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,47,7292,12241,1824,2520,548160,274080,8.3882,1.8651,1.3303,4.4662,660490,4821577.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,50,9124,13761,1824,2520,548160,274080,8.3882,1.9841,1.6645,5.0208,660520,4821796.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,47,11031,17086,1824,2520,548160,274080,8.3882,1.8651,2.0124,6.2339,1624514,11858952.2,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,50,12863,18606,1824,2520,548160,274080,8.3882,1.9841,2.3466,6.7885,1624544,11859171.2,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,47,11044,19154,1824,2520,548160,274080,8.3882,1.8651,2.0147,6.9885,3040998,22199285.4,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,50,12876,20674,1824,2520,548160,274080,8.3882,1.9841,2.3489,7.5431,3041028,22199504.4,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,47,7473,12545,1824,2520,548160,274080,8.3882,1.8651,1.3633,4.5771,660535,4821905.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,50,9305,14065,1824,2520,548160,274080,8.3882,1.9841,1.6975,5.1317,660565,4822124.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,47,11212,17390,1824,2520,548160,274080,8.3882,1.8651,2.0454,6.3449,1624559,11859280.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,50,13044,18910,1824,2520,548160,274080,8.3882,1.9841,2.3796,6.8994,1624589,11859499.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,47,11225,19458,1824,2520,548160,274080,8.3882,1.8651,2.0478,7.0994,3041043,22199613.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,50,13057,20978,1824,2520,548160,274080,8.3882,1.9841,2.382,7.654,3041073,22199832.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,79,8563,15066,1824,2520,548160,274080,8.3882,3.1349,1.5621,5.4969,542170,3957841.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,82,10395,16586,1824,2520,548160,274080,8.3882,3.254,1.8963,6.0515,542200,3958060.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,79,15486,23473,1824,2520,548160,274080,8.3882,3.1349,2.8251,8.5643,1172114,8556432.2,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,82,17318,24993,1824,2520,548160,274080,8.3882,3.254,3.1593,9.1189,1172144,8556651.2,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,71,7756,15962,1824,2520,548160,274080,8.3882,2.8175,1.4149,5.8238,1461078,10665869.4,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,74,9588,17482,1824,2520,548160,274080,8.3882,2.9365,1.7491,6.3784,1461108,10666088.4,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,79,8806,15518,1824,2520,548160,274080,8.3882,3.1349,1.6065,5.6619,542215,3958169.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,82,10638,17038,1824,2520,548160,274080,8.3882,3.254,1.9407,6.2164,542245,3958388.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,79,15729,23925,1824,2520,548160,274080,8.3882,3.1349,2.8694,8.7292,1172159,8556760.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,82,17561,25445,1824,2520,548160,274080,8.3882,3.254,3.2036,9.2838,1172189,8556979.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,153,71,7999,16414,1824,2520,548160,274080,8.3882,2.8175,1.4592,5.9888,1461123,10666197.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,153,74,9831,17934,1824,2520,548160,274080,8.3882,2.9365,1.7935,6.5433,1461153,10666416.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,143,2,5093,9213,1824,2520,548160,274080,7.8399,0.0794,0.9291,3.3614,7543630,55068499.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,143,5,6796,10666,1824,2520,548160,274080,7.8399,0.1984,1.2398,3.8916,7543659,55068710.699999996,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,143,6,5514,9938,1824,2520,548160,274080,7.8399,0.2381,1.0059,3.6259,29302828,213910644.4,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,143,9,7217,11391,1824,2520,548160,274080,7.8399,0.3571,1.3166,4.1561,29302857,213910856.1,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,143,6,5517,9941,1824,2520,548160,274080,7.8399,0.2381,1.0065,3.627,58398754,426310904.2,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,143,9,7220,11394,1824,2520,548160,274080,7.8399,0.3571,1.3171,4.1572,58398783,426311115.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,143,2,5231,9412,1824,2520,548160,274080,7.8399,0.0794,0.9543,3.434,7568635,55251035.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,143,5,6934,10865,1824,2520,548160,274080,7.8399,0.1984,1.265,3.9642,7568664,55251247.199999996,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,143,6,5652,10137,1824,2520,548160,274080,7.8399,0.2381,1.0311,3.6986,29327833,214093180.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,143,9,7355,11589,1824,2520,548160,274080,7.8399,0.3571,1.3418,4.2283,29327862,214093392.6,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,143,6,5655,10140,1824,2520,548160,274080,7.8399,0.2381,1.0316,3.6996,58423759,426493440.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,143,9,7358,11592,1824,2520,548160,274080,7.8399,0.3571,1.3423,4.2294,58423788,426493652.4,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,5,5235,10035,1824,2520,548160,274080,8.4978,0.1984,0.955,3.6613,2111951,15417242.299999999,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,8,7130,11580,1824,2520,548160,274080,8.4978,0.3175,1.3007,4.225,2111980,15417454.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,5,5849,10745,1824,2520,548160,274080,8.4978,0.1984,1.067,3.9204,11565483,84428025.89999999,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,8,7744,12290,1824,2520,548160,274080,8.4978,0.3175,1.4127,4.4841,11565512,84428237.6,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,5,5852,10748,1824,2520,548160,274080,8.4978,0.1984,1.0676,3.9215,22936735,167438165.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,8,7747,12293,1824,2520,548160,274080,8.4978,0.3175,1.4133,4.4852,22936764,167438377.2,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,5,5415,10362,1824,2520,548160,274080,8.4978,0.1984,0.9879,3.7806,2111996,15417570.799999999,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,8,7310,11911,1824,2520,548160,274080,8.4978,0.3175,1.3336,4.3458,2112025,15417782.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,5,6029,11072,1824,2520,548160,274080,8.4978,0.1984,1.0999,4.0397,11565528,84428354.39999999,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,8,7924,12621,1824,2520,548160,274080,8.4978,0.3175,1.4456,4.6049,11565557,84428566.1,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,5,6032,11075,1824,2520,548160,274080,8.4978,0.1984,1.1004,4.0408,22936780,167438494.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU4_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,8,7927,12624,1824,2520,548160,274080,8.4978,0.3175,1.4461,4.606,22936809,167438705.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,9,5327,10824,1824,2520,548160,274080,8.4978,0.3571,0.9718,3.9492,1202511,8778330.299999999,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,12,7222,12369,1824,2520,548160,274080,8.4978,0.4762,1.3175,4.5129,1202540,8778542.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,9,6341,12002,1824,2520,548160,274080,8.4978,0.3571,1.1568,4.379,7946539,58009734.699999996,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,12,8236,13547,1824,2520,548160,274080,8.4978,0.4762,1.5025,4.9427,7946568,58009946.4,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,9,5475,10894,1824,2520,548160,274080,8.4978,0.3571,0.9988,3.9748,30212255,220549461.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,12,7370,12439,1824,2520,548160,274080,8.4978,0.4762,1.3445,4.5385,30212284,220549673.2,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,9,5570,11299,1824,2520,548160,274080,8.4978,0.3571,1.0161,4.1225,1202556,8778658.799999999,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,12,7465,12848,1824,2520,548160,274080,8.4978,0.4762,1.3618,4.6877,1202585,8778870.5,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,9,6584,12477,1824,2520,548160,274080,8.4978,0.3571,1.2011,4.5523,7946584,58010063.199999996,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,12,8479,14026,1824,2520,548160,274080,8.4978,0.4762,1.5468,5.1175,7946613,58010274.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,155,9,5718,11369,1824,2520,548160,274080,8.4978,0.3571,1.0431,4.1481,30212300,220549790.0,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS4_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,155,12,7613,12918,1824,2520,548160,274080,8.4978,0.4762,1.3888,4.7132,30212329,220550001.7,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN4_UFCOU1_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,147,5,5503,10140,1824,2520,548160,274080,8.0592,0.1984,1.0039,3.6996,9135023,66685667.9,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN4_UFCOU1_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,csynth,,147,8,7206,11589,1824,2520,548160,274080,8.0592,0.3175,1.3146,4.2283,9135052,66685879.6,,7.3,,,,,,,,
config_CIN16_HIN28_WIN56_COUT32_K3_UFCIN4_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,csynth,,147,5,5654,10392,1824,2520,548160,274080,8.0592,0.1984,1.0315,3.7916,18235755,133121011.5,,7.3,,,,,,,,
