design,domain,tool,flow,datatype,bram,dsp,ff,lut,bram_avail,dsp_avail,ff_avail,lut_avail,bram_util,dsp_util,ff_util,lut_util,cycles,latency_ns,ii,target_clock_ns,achieved_clock_ns,fmax_mhz,power_w,power_dyn_w,power_static_w,timing_met,throughput,notes
ATTN_config_16_256_32_16_1_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,105,67,41717,42994,1824,2520,548160,274080,5.7566,2.6587,7.6104,15.6867,2346887,17132275.099999998,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,246,89,44008,48345,1824,2520,548160,274080,13.4868,3.5317,8.0283,17.639,2363276,17251914.8,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44085,48728,1824,2520,548160,274080,13.9254,3.6111,8.0424,17.7788,2370956,17307978.8,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44085,48728,1824,2520,548160,274080,13.9254,3.6111,8.0424,17.7788,2370956,17307978.8,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,254,89,44056,48589,1824,2520,548160,274080,13.9254,3.5317,8.0371,17.728,2371472,17311745.599999998,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38596,38973,1824,2520,548160,274080,6.0855,2.9365,7.041,14.2196,2337355,17062691.5,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38596,38973,1824,2520,548160,274080,6.0855,2.9365,7.041,14.2196,2337355,17062691.5,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,111,72,38567,38831,1824,2520,548160,274080,6.0855,2.8571,7.0357,14.1678,2337871,17066458.3,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,103,72,38519,38588,1824,2520,548160,274080,5.6469,2.8571,7.027,14.0791,2329675,17006627.5,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,244,94,40810,43939,1824,2520,548160,274080,13.3772,3.7302,7.4449,16.0315,2346064,17126267.2,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40887,44324,1824,2520,548160,274080,13.8158,3.8095,7.459,16.1719,2353744,17182331.2,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40887,44324,1824,2520,548160,274080,13.8158,3.8095,7.459,16.1719,2353744,17182331.2,,7.3,,,,,,,,
ATTN_config_16_256_32_16_1_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,252,94,40858,44182,1824,2520,548160,274080,13.8158,3.7302,7.4537,16.1201,2354260,17186098.0,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,113,69,41803,43408,1824,2520,548160,274080,6.1952,2.7381,7.6261,15.8377,2354571,17188368.3,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,113,69,41803,43408,1824,2520,548160,274080,6.1952,2.7381,7.6261,15.8377,2354571,17188368.3,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,113,67,41774,43268,1824,2520,548160,274080,6.1952,2.6587,7.6208,15.7866,2355087,17192135.099999998,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,105,67,41726,43025,1824,2520,548160,274080,5.7566,2.6587,7.612,15.698,2346891,17132304.3,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,246,89,44017,48377,1824,2520,548160,274080,13.4868,3.5317,8.03,17.6507,2363280,17251944.0,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44094,48760,1824,2520,548160,274080,13.9254,3.6111,8.044,17.7904,2370960,17308008.0,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44094,48760,1824,2520,548160,274080,13.9254,3.6111,8.044,17.7904,2370960,17308008.0,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,254,89,44065,48621,1824,2520,548160,274080,13.9254,3.5317,8.0387,17.7397,2371476,17311774.8,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38605,39004,1824,2520,548160,274080,6.0855,2.9365,7.0427,14.2309,2337359,17062720.7,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38605,39004,1824,2520,548160,274080,6.0855,2.9365,7.0427,14.2309,2337359,17062720.7,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,111,72,38576,38862,1824,2520,548160,274080,6.0855,2.8571,7.0374,14.1791,2337875,17066487.5,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,103,72,38528,38619,1824,2520,548160,274080,5.6469,2.8571,7.0286,14.0904,2329679,17006656.7,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,244,94,40819,43971,1824,2520,548160,274080,13.3772,3.7302,7.4465,16.0431,2346068,17126296.4,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40896,44356,1824,2520,548160,274080,13.8158,3.8095,7.4606,16.1836,2353748,17182360.4,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40896,44356,1824,2520,548160,274080,13.8158,3.8095,7.4606,16.1836,2353748,17182360.4,,7.3,,,,,,,,
ATTN_config_16_256_32_16_2_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,252,94,40867,44214,1824,2520,548160,274080,13.8158,3.7302,7.4553,16.1318,2354264,17186127.2,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,113,69,41803,43410,1824,2520,548160,274080,6.1952,2.7381,7.6261,15.8384,2354575,17188397.5,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,113,69,41803,43410,1824,2520,548160,274080,6.1952,2.7381,7.6261,15.8384,2354575,17188397.5,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,113,67,41774,43270,1824,2520,548160,274080,6.1952,2.6587,7.6208,15.7874,2355091,17192164.3,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,105,67,41726,43027,1824,2520,548160,274080,5.7566,2.6587,7.612,15.6987,2346895,17132333.5,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,246,89,44017,48379,1824,2520,548160,274080,13.4868,3.5317,8.03,17.6514,2363284,17251973.2,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44094,48762,1824,2520,548160,274080,13.9254,3.6111,8.044,17.7912,2370964,17308037.2,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,254,91,44094,48762,1824,2520,548160,274080,13.9254,3.6111,8.044,17.7912,2370964,17308037.2,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,254,89,44065,48623,1824,2520,548160,274080,13.9254,3.5317,8.0387,17.7404,2371480,17311804.0,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38605,39006,1824,2520,548160,274080,6.0855,2.9365,7.0427,14.2316,2337363,17062749.9,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,111,74,38605,39006,1824,2520,548160,274080,6.0855,2.9365,7.0427,14.2316,2337363,17062749.9,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,111,72,38576,38864,1824,2520,548160,274080,6.0855,2.8571,7.0374,14.1798,2337879,17066516.7,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,103,72,38528,38621,1824,2520,548160,274080,5.6469,2.8571,7.0286,14.0911,2329683,17006685.9,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,244,94,40819,43973,1824,2520,548160,274080,13.3772,3.7302,7.4465,16.0439,2346072,17126325.599999998,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40896,44358,1824,2520,548160,274080,13.8158,3.8095,7.4606,16.1843,2353752,17182389.599999998,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,252,96,40896,44358,1824,2520,548160,274080,13.8158,3.8095,7.4606,16.1843,2353752,17182389.599999998,,7.3,,,,,,,,
ATTN_config_16_256_32_16_4_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,252,94,40867,44216,1824,2520,548160,274080,13.8158,3.7302,7.4553,16.1325,2354268,17186156.4,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,137,69,41819,43403,1824,2520,548160,274080,7.511,2.7381,7.629,15.8359,4500871,32856358.3,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,137,69,41819,43403,1824,2520,548160,274080,7.511,2.7381,7.629,15.8359,4500871,32856358.3,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,135,67,41789,43263,1824,2520,548160,274080,7.4013,2.6587,7.6235,15.7848,4501899,32863862.7,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,121,67,41738,43015,1824,2520,548160,274080,6.6338,2.6587,7.6142,15.6943,4485511,32744230.3,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,278,89,44038,48379,1824,2520,548160,274080,15.2412,3.5317,8.0338,17.6514,4649356,33940298.8,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,294,91,44119,48767,1824,2520,548160,274080,16.1184,3.6111,8.0486,17.793,4664716,34052426.8,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,294,91,44119,48767,1824,2520,548160,274080,16.1184,3.6111,8.0486,17.793,4664716,34052426.8,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,292,89,44089,48628,1824,2520,548160,274080,16.0088,3.5317,8.0431,17.7423,4665744,34059931.199999996,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,135,74,38616,39002,1824,2520,548160,274080,7.4013,2.9365,7.0447,14.2302,4467275,32611107.5,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,135,74,38616,39002,1824,2520,548160,274080,7.4013,2.9365,7.0447,14.2302,4467275,32611107.5,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,133,72,38586,38860,1824,2520,548160,274080,7.2917,2.8571,7.0392,14.1783,4468303,32618611.9,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,119,72,38535,38612,1824,2520,548160,274080,6.5241,2.8571,7.0299,14.0879,4451915,32498979.5,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,276,94,40835,43976,1824,2520,548160,274080,15.1316,3.7302,7.4495,16.045,4615760,33695048.0,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,292,96,40916,44366,1824,2520,548160,274080,16.0088,3.8095,7.4642,16.1872,4631120,33807176.0,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,292,96,40916,44366,1824,2520,548160,274080,16.0088,3.8095,7.4642,16.1872,4631120,33807176.0,,7.3,,,,,,,,
ATTN_config_16_256_32_32_1_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,290,94,40886,44224,1824,2520,548160,274080,15.8991,3.7302,7.4588,16.1354,4632148,33814680.4,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,137,69,41828,43434,1824,2520,548160,274080,7.511,2.7381,7.6306,15.8472,4500875,32856387.5,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,137,69,41828,43434,1824,2520,548160,274080,7.511,2.7381,7.6306,15.8472,4500875,32856387.5,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,135,67,41798,43294,1824,2520,548160,274080,7.4013,2.6587,7.6251,15.7961,4501903,32863891.9,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,121,67,41747,43046,1824,2520,548160,274080,6.6338,2.6587,7.6158,15.7056,4485515,32744259.5,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,278,89,44047,48411,1824,2520,548160,274080,15.2412,3.5317,8.0354,17.6631,4649360,33940328.0,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,294,91,44128,48799,1824,2520,548160,274080,16.1184,3.6111,8.0502,17.8047,4664720,34052456.0,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,294,91,44128,48799,1824,2520,548160,274080,16.1184,3.6111,8.0502,17.8047,4664720,34052456.0,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,292,89,44098,48660,1824,2520,548160,274080,16.0088,3.5317,8.0447,17.7539,4665748,34059960.4,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,135,74,38625,39033,1824,2520,548160,274080,7.4013,2.9365,7.0463,14.2415,4467279,32611136.7,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,135,74,38625,39033,1824,2520,548160,274080,7.4013,2.9365,7.0463,14.2415,4467279,32611136.7,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,133,72,38595,38891,1824,2520,548160,274080,7.2917,2.8571,7.0408,14.1897,4468307,32618641.099999998,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,119,72,38544,38643,1824,2520,548160,274080,6.5241,2.8571,7.0315,14.0992,4451919,32499008.7,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,276,94,40844,44008,1824,2520,548160,274080,15.1316,3.7302,7.4511,16.0566,4615764,33695077.199999996,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,292,96,40925,44398,1824,2520,548160,274080,16.0088,3.8095,7.4659,16.1989,4631124,33807205.199999996,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,292,96,40925,44398,1824,2520,548160,274080,16.0088,3.8095,7.4659,16.1989,4631124,33807205.199999996,,7.3,,,,,,,,
ATTN_config_16_256_32_32_2_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,290,94,40895,44256,1824,2520,548160,274080,15.8991,3.7302,7.4604,16.1471,4632152,33814709.6,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,137,69,41828,43436,1824,2520,548160,274080,7.511,2.7381,7.6306,15.8479,4500879,32856416.7,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,137,69,41828,43436,1824,2520,548160,274080,7.511,2.7381,7.6306,15.8479,4500879,32856416.7,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,135,67,41798,43296,1824,2520,548160,274080,7.4013,2.6587,7.6251,15.7968,4501907,32863921.099999998,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,121,67,41747,43048,1824,2520,548160,274080,6.6338,2.6587,7.6158,15.7064,4485519,32744288.7,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,278,89,44047,48413,1824,2520,548160,274080,15.2412,3.5317,8.0354,17.6638,4649364,33940357.199999996,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,294,91,44128,48801,1824,2520,548160,274080,16.1184,3.6111,8.0502,17.8054,4664724,34052485.199999996,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,294,91,44128,48801,1824,2520,548160,274080,16.1184,3.6111,8.0502,17.8054,4664724,34052485.199999996,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,292,89,44098,48662,1824,2520,548160,274080,16.0088,3.5317,8.0447,17.7547,4665752,34059989.6,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,135,74,38625,39035,1824,2520,548160,274080,7.4013,2.9365,7.0463,14.2422,4467283,32611165.9,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,135,74,38625,39035,1824,2520,548160,274080,7.4013,2.9365,7.0463,14.2422,4467283,32611165.9,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,133,72,38595,38893,1824,2520,548160,274080,7.2917,2.8571,7.0408,14.1904,4468311,32618670.3,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,119,72,38544,38645,1824,2520,548160,274080,6.5241,2.8571,7.0315,14.0999,4451923,32499037.9,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,276,94,40844,44010,1824,2520,548160,274080,15.1316,3.7302,7.4511,16.0574,4615768,33695106.4,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,292,96,40925,44400,1824,2520,548160,274080,16.0088,3.8095,7.4659,16.1996,4631128,33807234.4,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,292,96,40925,44400,1824,2520,548160,274080,16.0088,3.8095,7.4659,16.1996,4631128,33807234.4,,7.3,,,,,,,,
ATTN_config_16_256_32_32_4_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,290,94,40895,44258,1824,2520,548160,274080,15.8991,3.7302,7.4604,16.1478,4632156,33814738.8,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,197,69,41846,43338,1824,2520,548160,274080,10.8004,2.7381,7.6339,15.8122,8793479,64192396.699999996,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,197,69,41846,43338,1824,2520,548160,274080,10.8004,2.7381,7.6339,15.8122,8793479,64192396.699999996,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,195,67,41815,43198,1824,2520,548160,274080,10.6908,2.6587,7.6282,15.7611,8795531,64207376.3,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,167,67,41760,42962,1824,2520,548160,274080,9.1557,2.6587,7.6182,15.675,8762759,63968140.699999996,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,352,89,44069,48338,1824,2520,548160,274080,19.2982,3.5317,8.0394,17.6365,9221516,67317066.8,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,382,91,44155,48714,1824,2520,548160,274080,20.943,3.6111,8.0551,17.7736,9252236,67541322.8,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,382,91,44155,48714,1824,2520,548160,274080,20.943,3.6111,8.0551,17.7736,9252236,67541322.8,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,380,89,44124,48575,1824,2520,548160,274080,20.8333,3.5317,8.0495,17.7229,9254288,67556302.39999999,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,194,74,38639,38982,1824,2520,548160,274080,10.636,2.9365,7.0489,14.2229,8727115,63707939.5,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,194,74,38639,38982,1824,2520,548160,274080,10.636,2.9365,7.0489,14.2229,8727115,63707939.5,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,192,72,38608,38840,1824,2520,548160,274080,10.5263,2.8571,7.0432,14.171,8729167,63722919.1,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,164,72,38553,38604,1824,2520,548160,274080,8.9912,2.8571,7.0332,14.0849,8696395,63483683.5,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,csynth,,349,94,40862,43980,1824,2520,548160,274080,19.1338,3.7302,7.4544,16.0464,9155152,66832609.6,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,379,96,40948,44358,1824,2520,548160,274080,20.7785,3.8095,7.4701,16.1843,9185872,67056865.6,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,csynth,,379,96,40948,44358,1824,2520,548160,274080,20.7785,3.8095,7.4701,16.1843,9185872,67056865.6,,7.3,,,,,,,,
ATTN_config_16_256_32_64_1_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,csynth,,377,94,40917,44216,1824,2520,548160,274080,20.6689,3.7302,7.4644,16.1325,9187924,67071845.199999996,,7.3,,,,,,,,
ATTN_config_16_256_32_64_2_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,csynth,,197,69,41855,43369,1824,2520,548160,274080,10.8004,2.7381,7.6355,15.8235,8793483,64192425.9,,7.3,,,,,,,,
