Project,Function,CYCLE,LATENCY,BRAM,DSP,FF,LUT,BRAM_Utilization,LUT_Utilization,FF_Utilization,DSP_Utilization
GEMM_config_M256_K256_N1024_UM4_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,659847,6.598 ms,598,24,3090,5009,32.78508771929825,1.83,0.5637040280210157,0.95
GEMM_config_M256_K256_N1024_UM4_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,527495,5.275 ms,610,48,3588,7231,33.44298245614035,2.64,0.654553415061296,1.9
GEMM_config_M256_K256_N1024_UM4_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,478087,4.781 ms,642,104,5959,14501,35.19736842105263,5.29,1.0870913601868066,4.13
GEMM_config_M256_K256_N1024_UM4_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,611779,6.118 ms,614,84,3571,7626,33.66228070175439,2.78,0.6514521307647402,3.33
GEMM_config_M256_K256_N1024_UM4_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,413635,4.136 ms,636,144,3705,9590,34.868421052631575,3.5,0.6758975481611209,5.71
GEMM_config_M256_K256_N1024_UM4_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,380867,3.809 ms,684,312,7448,24372,37.5,8.89,1.3587273788674838,12.38
GEMM_config_M256_K256_N1024_UM4_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,599443,5.994 ms,634,324,6123,19097,34.75877192982456,6.97,1.117009632224168,12.86
GEMM_config_M256_K256_N1024_UM4_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,401299,4.013 ms,672,528,6533,25919,36.84210526315789,9.46,1.1918053123175716,20.95
GEMM_config_M256_K256_N1024_UM4_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,351891,3.519 ms,696,1304,8476,55929,38.15789473684211,20.41,1.5462638645650906,51.75
GEMM_config_M256_K256_N1024_UM16_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,659799,6.598 ms,602,72,4904,8478,33.00438596491228,3.09,0.8946293053123175,2.86
GEMM_config_M256_K256_N1024_UM16_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,527447,5.274 ms,614,96,6482,14568,33.66228070175439,5.32,1.1825014594279042,3.81
GEMM_config_M256_K256_N1024_UM16_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,478039,4.780 ms,646,152,9969,30562,35.41666666666667,11.15,1.8186295971978985,6.03
GEMM_config_M256_K256_N1024_UM16_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,611731,6.117 ms,610,276,5579,15924,33.44298245614035,5.81,1.0177685347343841,10.95
GEMM_config_M256_K256_N1024_UM16_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,413587,4.136 ms,632,336,5713,17895,34.64912280701755,6.53,1.0422139521307647,13.33
GEMM_config_M256_K256_N1024_UM16_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,380819,3.808 ms,680,408,14052,47185,37.280701754385966,17.22,2.5634851138353767,16.19
GEMM_config_M256_K256_N1024_UM16_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,599395,5.994 ms,758,1092,8611,48510,41.55701754385965,17.7,1.5708917104495037,43.33
GEMM_config_M256_K256_N1024_UM16_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,401251,4.013 ms,796,1296,9021,55331,43.640350877192986,20.19,1.6456873905429072,51.43
GEMM_config_M256_K256_N1024_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,351843,3.518 ms,820,2072,10964,85341,44.95614035087719,31.14,2.000145942790426,82.22
GEMM_config_M256_K1024_N64_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,656582,6.566 ms,590,12,2593,4224,32.34649122807017,1.54,0.4730370694687683,0.48
GEMM_config_M256_K1024_N64_UM1_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,803986,8.040 ms,598,36,3064,5459,32.78508771929825,1.99,0.5589608873321659,1.43
GEMM_config_M256_K1024_N64_UM1_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,791694,7.917 ms,630,92,4933,10144,34.53947368421053,3.7,0.8999197314652657,3.65
GEMM_config_M256_K1024_N64_UM1_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,398015,3.980 ms,599,36,3210,5506,32.83991228070175,2.01,0.5855954465849387,1.43
GEMM_config_M256_K1024_N64_UM1_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,348815,3.488 ms,605,96,3546,7544,33.16885964912281,2.75,0.646891418563923,3.81
GEMM_config_M256_K1024_N64_UM1_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,467594,4.676 ms,625,288,6150,18051,34.265350877192986,6.59,1.1219352014010509,11.43
GEMM_config_M256_K1024_N64_UM1_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,397823,3.978 ms,647,132,4912,11175,35.47149122807017,4.08,0.896088733216579,5.24
GEMM_config_M256_K1024_N64_UM1_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,348623,3.486 ms,645,336,5410,18136,35.36184210526316,6.62,0.9869381202568593,13.33
GEMM_config_M256_K1024_N64_UM1_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,336331,3.363 ms,773,1112,7325,48146,42.37938596491228,17.57,1.3362886748394631,44.13
GEMM_config_M256_K1024_N64_UM4_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,657734,6.577 ms,593,24,3080,4996,32.510964912280706,1.82,0.5618797431406889,0.95
GEMM_config_M256_K1024_N64_UM4_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,870886,8.709 ms,601,48,3874,7266,32.94956140350877,2.65,0.7067279626386457,1.9
GEMM_config_M256_K1024_N64_UM4_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,858582,8.586 ms,633,104,6144,14426,34.70394736842105,5.26,1.1208406304728546,4.13
GEMM_config_M256_K1024_N64_UM4_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,464707,4.647 ms,618,84,3697,7601,33.881578947368425,2.77,0.6744381202568592,3.33
GEMM_config_M256_K1024_N64_UM4_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,415459,4.155 ms,624,144,4033,9631,34.21052631578947,3.51,0.7357340922358435,5.71
GEMM_config_M256_K1024_N64_UM4_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,468947,4.689 ms,648,312,7554,24285,35.526315789473685,8.86,1.3780647985989491,12.38
GEMM_config_M256_K1024_N64_UM4_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,415363,4.154 ms,682,324,5611,18824,37.390350877192986,6.87,1.0236062463514302,12.86
GEMM_config_M256_K1024_N64_UM4_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,366115,3.661 ms,680,528,6109,25784,37.280701754385966,9.41,1.1144556333917104,20.95
GEMM_config_M256_K1024_N64_UM4_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,353811,3.538 ms,808,1304,8024,55794,44.29824561403509,20.36,1.463806187974314,51.75
GEMM_config_M256_K1024_N64_UM16_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,657686,6.577 ms,605,72,4942,8537,33.16885964912281,3.11,0.9015615878575599,2.86
GEMM_config_M256_K1024_N64_UM16_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,870838,8.708 ms,613,96,6984,14675,33.60745614035088,5.35,1.2740805604203151,3.81
GEMM_config_M256_K1024_N64_UM16_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,858534,8.585 ms,645,152,10970,30559,35.36184210526316,11.15,2.0012405137186224,6.03
GEMM_config_M256_K1024_N64_UM16_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,464659,4.647 ms,646,276,5825,15923,35.41666666666667,5.81,1.0626459427904262,10.95
GEMM_config_M256_K1024_N64_UM16_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,415411,4.154 ms,652,336,6161,17960,35.74561403508772,6.55,1.1239419147694103,13.33
GEMM_config_M256_K1024_N64_UM16_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,468899,4.689 ms,676,408,14950,47122,37.06140350877193,17.19,2.7273058960887333,16.19
GEMM_config_M256_K1024_N64_UM16_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,415315,4.153 ms,678,1092,8507,48261,37.17105263157895,17.61,1.5519191476941039,43.33
GEMM_config_M256_K1024_N64_UM16_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,366067,3.661 ms,676,1296,9005,55220,37.06140350877193,20.15,1.6427685347343841,51.43
GEMM_config_M256_K1024_N64_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,353763,3.538 ms,804,2072,10920,85230,44.07894736842105,31.1,1.9921190893169878,82.22
GEMM_config_M256_K1024_N256_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1050182,10.502 ms,938,12,2613,4248,51.425438596491226,1.55,0.47668563922942203,0.48
GEMM_config_M256_K1024_N256_UM1_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,853378,8.534 ms,950,36,2836,5441,52.083333333333336,1.99,0.5173671920607122,1.43
GEMM_config_M256_K1024_N256_UM1_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,804210,8.042 ms,982,92,4984,10236,53.83771929824561,3.73,0.9092235843549328,3.65
GEMM_config_M256_K1024_N256_UM1_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,791615,7.916 ms,947,36,3112,5510,51.91885964912281,2.01,0.5677174547577349,1.43
GEMM_config_M256_K1024_N256_UM1_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,594815,5.948 ms,969,96,3218,7494,53.125,2.73,0.5870548744892002,3.81
GEMM_config_M256_K1024_N256_UM1_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,545647,5.456 ms,1013,288,6174,18129,55.53728070175439,6.61,1.1263134851138354,11.43
GEMM_config_M256_K1024_N256_UM1_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,791423,7.914 ms,999,132,4990,11379,54.76973684210527,4.15,0.910318155283129,5.24
GEMM_config_M256_K1024_N256_UM1_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,594623,5.946 ms,1037,336,5332,18238,56.85307017543859,6.65,0.9727086981903095,13.33
GEMM_config_M256_K1024_N256_UM1_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,545455,5.455 ms,1029,1112,7885,48376,56.414473684210535,17.65,1.43844862813777,44.13
GEMM_config_M256_K1024_N256_UM4_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1051526,10.515 ms,941,24,3100,5020,51.58991228070175,1.83,0.5655283129013426,0.95
GEMM_config_M256_K1024_N256_UM4_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1116934,11.169 ms,953,48,3646,7248,52.247807017543856,2.64,0.6651342673671921,1.9
GEMM_config_M256_K1024_N256_UM4_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1067718,10.677 ms,985,104,6195,14518,54.002192982456144,5.3,1.1301444833625218,4.13
GEMM_config_M256_K1024_N256_UM4_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,858499,8.585 ms,966,84,3599,7605,52.960526315789465,2.77,0.6565601284296556,3.33
GEMM_config_M256_K1024_N256_UM4_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,661507,6.615 ms,988,144,3705,9581,54.166666666666664,3.5,0.6758975481611209,5.71
GEMM_config_M256_K1024_N256_UM4_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,678083,6.781 ms,1036,312,7578,24363,56.79824561403509,8.89,1.382443082311734,12.38
GEMM_config_M256_K1024_N256_UM4_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,809155,8.092 ms,1034,324,5689,19028,56.68859649122807,6.94,1.0378356684179801,12.86
GEMM_config_M256_K1024_N256_UM4_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,612163,6.122 ms,1072,528,6031,25886,58.77192982456141,9.44,1.1002262113251604,20.95
GEMM_config_M256_K1024_N256_UM4_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,562947,5.629 ms,1064,1304,8584,56024,58.333333333333336,20.44,1.5659661412726213,51.75
GEMM_config_M256_K1024_N256_UM16_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1051478,10.515 ms,953,72,4962,8561,52.247807017543856,3.12,0.9052101576182137,2.86
GEMM_config_M256_K1024_N256_UM16_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1116886,11.169 ms,965,96,6756,14657,52.90570175438597,5.35,1.2324868651488616,3.81
GEMM_config_M256_K1024_N256_UM16_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1067670,10.677 ms,997,152,11021,30651,54.66008771929825,11.18,2.0105443666082894,6.03
GEMM_config_M256_K1024_N256_UM16_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,858451,8.585 ms,994,276,5727,15927,54.49561403508771,5.81,1.0447679509632224,10.95
GEMM_config_M256_K1024_N256_UM16_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,661459,6.615 ms,1016,336,5833,17910,55.70175438596491,6.53,1.0641053706946877,13.33
GEMM_config_M256_K1024_N256_UM16_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,678035,6.780 ms,1064,408,14974,47200,58.333333333333336,17.22,2.731684179801518,16.19
GEMM_config_M256_K1024_N256_UM16_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,809107,8.091 ms,1030,1092,8585,48465,56.46929824561403,17.68,1.5661485697606539,43.33
GEMM_config_M256_K1024_N256_UM16_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,612115,6.121 ms,1068,1296,8927,55322,58.55263157894737,20.18,1.6285391126678341,51.43
GEMM_config_M256_K1024_N256_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,562899,5.629 ms,1060,2072,11480,85460,58.114035087719294,31.18,2.094279042615295,82.22
GEMM_config_M1024_K256_N64_UM4_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,354787,3.548 ms,528,144,3993,9616,28.947368421052634,3.51,0.7284369527145359,5.71
GEMM_config_M1024_K64_N256_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,165447,1.654 ms,157,12,2586,4208,8.607456140350877,1.54,0.47176007005253945,0.48
GEMM_config_M1024_K64_N256_UM1_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,202115,2.021 ms,163,36,3037,5441,8.93640350877193,1.99,0.5540353181552832,1.43
GEMM_config_M1024_K64_N256_UM1_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,199027,1.990 ms,155,92,5853,10236,8.49780701754386,3.73,1.0677539404553416,3.65
GEMM_config_M1024_K64_N256_UM1_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,100175,1.002 ms,164,36,3322,5495,8.991228070175438,2.0,0.6060274372446001,1.43
GEMM_config_M1024_K64_N256_UM1_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,87695,0.877 ms,170,96,3432,7499,9.320175438596491,2.74,0.6260945709281962,3.81
GEMM_config_M1024_K64_N256_UM1_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,117374,1.174 ms,194,288,6976,18134,10.635964912280702,6.62,1.2726211325160537,11.43
GEMM_config_M1024_K64_N256_UM1_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,100163,1.002 ms,168,132,5919,11334,9.210526315789473,4.14,1.0797942206654991,5.24
GEMM_config_M1024_K64_N256_UM1_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,87683,0.877 ms,206,336,6231,18261,11.293859649122808,6.66,1.1367119089316988,13.33
GEMM_config_M1024_K64_N256_UM1_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,84595,0.846 ms,390,1112,8814,48399,21.38157894736842,17.66,1.6079246935201401,44.13
GEMM_config_M1024_K64_N256_UM4_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,170055,1.701 ms,163,24,3057,4956,8.93640350877193,1.81,0.5576838879159369,0.95
GEMM_config_M1024_K64_N256_UM4_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,223943,2.239 ms,169,48,3747,7224,9.265350877192983,2.64,0.6835595446584939,1.9
GEMM_config_M1024_K64_N256_UM4_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,220807,2.208 ms,161,104,6664,14494,8.826754385964913,5.29,1.215703444249854,4.13
GEMM_config_M1024_K64_N256_UM4_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,121171,1.212 ms,174,84,3755,7584,9.539473684210527,2.77,0.6850189725627555,3.33
GEMM_config_M1024_K64_N256_UM4_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,108499,1.085 ms,180,144,3865,9580,9.868421052631579,3.5,0.7050861062463515,5.71
GEMM_config_M1024_K64_N256_UM4_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,122771,1.228 ms,204,312,8054,24362,11.18421052631579,8.89,1.4692790426152949,12.38
GEMM_config_M1024_K64_N256_UM4_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,108871,1.089 ms,170,324,6419,18959,9.320175438596491,6.92,1.1710084646818446,12.86
GEMM_config_M1024_K64_N256_UM4_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,96199,0.962 ms,208,528,6731,25885,11.403508771929824,9.44,1.2279261529480443,20.95
GEMM_config_M1024_K64_N256_UM4_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,93063,0.931 ms,392,1304,9314,56023,21.49122807017544,20.44,1.6991389375364856,51.75
GEMM_config_M1024_K64_N256_UM16_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,169863,1.699 ms,183,72,4311,8249,10.032894736842106,3.01,0.7864492119089317,2.86
GEMM_config_M1024_K64_N256_UM16_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,223751,2.238 ms,189,96,5913,14385,10.361842105263158,5.25,1.078699649737303,3.81
GEMM_config_M1024_K64_N256_UM16_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,220615,2.206 ms,181,152,9346,30379,9.923245614035087,11.08,1.7049766491535316,6.03
GEMM_config_M1024_K64_N256_UM16_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,120979,1.210 ms,186,276,5131,15730,10.197368421052632,5.74,0.9360405720957384,10.95
GEMM_config_M1024_K64_N256_UM16_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,108307,1.083 ms,192,336,5241,17733,10.526315789473683,6.47,0.9561077057793345,13.33
GEMM_config_M1024_K64_N256_UM16_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,122579,1.226 ms,216,408,13354,47023,11.842105263157894,17.16,2.436150029188558,16.19
GEMM_config_M1024_K64_N256_UM16_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,108679,1.087 ms,310,1092,7987,48220,16.99561403508772,17.59,1.4570563339171045,43.33
GEMM_config_M1024_K64_N256_UM16_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,96007,0.960 ms,348,1296,8299,55145,19.078947368421055,20.12,1.5139740221833042,51.43
GEMM_config_M1024_K64_N256_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,92871,0.929 ms,532,2072,10882,85283,29.166666666666668,31.12,1.9851868067717455,82.22
GEMM_config_M1024_K64_N1024_UM1_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,265287,2.653 ms,244,12,2607,4212,13.37719298245614,1.54,0.4755910683012259,0.48
GEMM_config_M1024_K64_N1024_UM1_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,215363,2.154 ms,252,36,3066,5435,13.815789473684212,1.98,0.5593257443082312,1.43
GEMM_config_M1024_K64_N1024_UM1_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,203011,2.030 ms,284,92,4879,10120,15.570175438596493,3.69,0.8900685931115003,3.65
GEMM_config_M1024_K64_N1024_UM1_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,200015,2.000 ms,252,36,3352,5530,13.815789473684212,2.02,0.6115002918855809,1.43
GEMM_config_M1024_K64_N1024_UM1_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,150095,1.501 ms,266,96,3488,7512,14.583333333333334,2.74,0.6363105662580268,3.81
GEMM_config_M1024_K64_N1024_UM1_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,137743,1.377 ms,290,288,6104,18019,15.899122807017543,6.57,1.113543490951547,11.43
GEMM_config_M1024_K64_N1024_UM1_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,200003,2.000 ms,280,132,5485,11313,15.350877192982457,4.13,1.0006202568593112,5.24
GEMM_config_M1024_K64_N1024_UM1_UK16_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,150083,1.501 ms,286,336,5895,18170,15.679824561403507,6.63,1.0754159369527145,13.33
GEMM_config_M1024_K64_N1024_UM1_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,137731,1.377 ms,438,1112,7838,48180,24.013157894736842,17.58,1.4298744892002335,44.13
GEMM_config_M1024_K64_N1024_UM4_UK1_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,270663,2.707 ms,250,24,3078,4960,13.706140350877194,1.81,0.5615148861646235,0.95
GEMM_config_M1024_K64_N1024_UM4_UK1_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,286535,2.865 ms,258,48,3776,7218,14.144736842105262,2.63,0.6888499708114418,1.9
GEMM_config_M1024_K64_N1024_UM4_UK1_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,273991,2.740 ms,290,104,5690,14378,15.899122807017543,5.25,1.0380180969060129,4.13
GEMM_config_M1024_K64_N1024_UM4_UK4_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,221779,2.218 ms,262,84,3785,7619,14.364035087719298,2.78,0.6904918272037361,3.33
GEMM_config_M1024_K64_N1024_UM4_UK4_UN4_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,171091,1.711 ms,276,144,3921,9593,15.131578947368421,3.5,0.7153021015761821,5.71
GEMM_config_M1024_K64_N1024_UM4_UK4_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,175955,1.760 ms,300,312,7182,24247,16.447368421052634,8.85,1.310201401050788,12.38
GEMM_config_M1024_K64_N1024_UM4_UK16_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,209479,2.095 ms,282,324,5985,18938,15.460526315789474,6.91,1.0918345008756567,12.86
